ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
6749,1966,Graduation,Single,11.366268305126777,1,1,78,6.86484777797086,3.8712010109078907,6.20455776256869,4.418840607796598,3.8712010109078907,4.564348191467836,4,5,3,6,8,0,0,0,0,0,0,3,11,0
1010,1977,Graduation,Together,10.756455024543515,2,1,94,3.7376696182833684,0.0,2.8903717578961645,1.3862943611198906,0.6931471805599453,2.833213344056216,2,1,1,3,3,0,0,0,0,0,0,3,11,0
8977,1985,Basic,Single,9.716073048676163,0,0,51,0.6931471805599453,1.3862943611198906,1.6094379124341003,1.0986122886681096,1.3862943611198906,2.4849066497880004,1,0,0,3,4,0,0,0,0,0,0,3,11,0
4756,1952,2n Cycle,Divorced,11.066622737219737,0,0,42,5.176149732573829,3.4011973816621555,6.70808408385307,0.0,3.5263605246161616,4.727387818712341,1,7,6,11,4,0,0,0,0,0,0,3,11,1
3412,1951,Master,Married,11.118133198918368,0,1,67,6.704414354964107,2.1972245773362196,3.9889840465642745,2.4849066497880004,0.0,4.2626798770413155,4,2,2,9,7,0,1,0,0,0,0,3,11,0
606,1967,Graduation,Single,10.163194443157385,1,1,87,1.9459101490553132,0.6931471805599453,1.0986122886681096,1.0986122886681096,0.0,1.6094379124341003,1,1,0,2,7,0,0,0,0,0,0,3,11,0
5961,1978,Graduation,Married,10.661813674121044,1,0,29,2.1972245773362196,1.6094379124341003,3.044522437723423,1.9459101490553132,1.3862943611198906,2.833213344056216,1,1,0,3,5,0,0,0,0,0,0,3,11,0
2975,1976,Graduation,Together,11.357522334487317,0,1,89,6.576469569048224,3.7612001156935624,6.762729506931879,5.393627546352361,3.4339872044851463,4.442651256490317,2,6,7,9,3,0,0,0,1,0,0,3,11,0
2894,1985,Graduation,Single,11.196898786175963,0,0,74,6.97354301952014,4.9344739331306915,6.621405651764134,0.0,2.995732273553991,3.6888794541139363,1,7,5,8,4,0,1,1,1,0,0,3,11,1
7613,1974,2n Cycle,Together,10.813156408101396,1,0,97,5.117993812416755,1.791759469228055,4.68213122712422,2.4849066497880004,2.1972245773362196,3.4011973816621555,2,5,1,6,6,0,0,0,0,0,0,3,11,0
10542,1968,PhD,Married,10.512682309099187,1,1,63,3.4011973816621555,1.6094379124341003,3.5553480614894135,1.0986122886681096,1.6094379124341003,1.6094379124341003,3,3,0,3,9,0,0,0,0,0,0,3,11,0
8015,1962,PhD,Divorced,11.358573098138846,0,0,88,6.5722825426940075,4.343805421853684,5.981414211254481,4.762173934797756,0.0,2.5649493574615367,1,4,6,9,1,0,0,0,0,0,0,3,11,1
10617,1989,Master,Divorced,9.30383071506352,0,0,34,2.1972245773362196,1.6094379124341003,2.3978952727983707,1.0986122886681096,1.0986122886681096,1.6094379124341003,2,3,0,3,5,0,0,0,0,0,0,3,11,0
11166,1961,Graduation,Married,10.813337587580296,0,1,81,5.438079308923196,1.791759469228055,4.04305126783455,1.3862943611198906,1.0986122886681096,3.044522437723423,2,6,2,4,7,0,0,0,0,0,0,3,11,0
849,1953,Master,Together,10.935425707936245,0,1,65,5.771441123130016,3.8918202981106265,4.897839799950911,3.6888794541139363,4.290459441148391,3.8918202981106265,4,6,2,10,4,0,0,0,0,0,0,3,11,0
523,1989,Graduation,Married,10.522880544507412,1,0,51,3.1780538303479458,0.0,3.295836866004329,2.0794415416798357,2.772588722239781,1.3862943611198906,1,2,0,4,5,0,0,0,0,0,0,3,11,0
4066,1978,2n Cycle,Divorced,9.965663910962803,1,0,76,0.6931471805599453,1.791759469228055,2.1972245773362196,1.6094379124341003,2.1972245773362196,3.044522437723423,2,2,1,2,6,0,0,0,0,0,0,3,11,0
8414,1962,PhD,Single,10.416909802149386,0,1,76,4.04305126783455,0.0,2.5649493574615367,0.0,0.0,2.9444389791664403,2,2,0,4,7,0,0,0,0,0,0,3,11,0
819,1945,Graduation,Widow,11.055419414634455,0,0,84,6.2324480165505225,4.8283137373023015,5.521460917862246,3.9318256327243257,3.6635616461296463,4.90527477843843,1,6,5,13,3,0,0,0,0,0,0,3,11,0
4961,1974,Master,Together,9.96439448743965,1,0,56,3.4011973816621555,0.0,3.258096538021482,1.0986122886681096,1.0986122886681096,1.3862943611198906,4,2,1,4,4,0,0,0,0,0,0,3,11,0
749,1981,Graduation,Together,10.649298338178925,1,0,31,3.8501476017100584,2.0794415416798357,4.0943445622221,1.0986122886681096,1.6094379124341003,3.332204510175204,2,3,1,3,6,1,0,0,0,0,0,3,11,1
5430,1956,Graduation,Together,10.905056493665374,1,1,0,6.12029741895095,0.0,5.147494476813453,2.1972245773362196,2.995732273553991,3.4965075614664802,12,9,2,8,8,0,0,0,0,0,0,3,11,0
7755,1954,PhD,Married,10.963792044549187,0,1,91,5.860786223465865,1.3862943611198906,3.6888794541139363,0.0,0.0,2.995732273553991,2,9,1,4,8,0,0,0,0,0,0,3,11,0
10525,1986,Graduation,Single,10.187801459080141,1,0,40,2.3978952727983707,0.0,2.1972245773362196,0.0,0.0,2.302585092994046,1,1,0,2,9,1,0,0,0,0,0,3,11,1
1453,1943,PhD,Widow,10.95978367541029,0,0,59,6.601230118728877,3.713572066704308,5.214935757608986,3.970291913552122,3.044522437723423,3.4339872044851463,2,9,3,13,6,0,0,0,0,0,0,3,11,0
8310,1964,Graduation,Together,11.129363717249026,0,1,96,6.8001700683022,4.844187086458591,5.2832037287379885,4.5217885770490405,4.727387818712341,3.6375861597263857,3,10,4,7,6,0,0,0,0,0,0,3,11,0
10710,1979,Graduation,Married,8.922791623969637,0,1,61,1.791759469228055,1.0986122886681096,1.3862943611198906,1.3862943611198906,0.0,1.791759469228055,1,1,0,2,8,0,0,0,0,0,0,3,11,0
5031,1974,Graduation,Together,11.32835337763112,0,0,14,6.656726524178391,3.58351893845611,6.595780513961311,3.6888794541139363,4.927253685157205,4.74493212836325,1,5,9,11,2,0,0,1,0,0,0,3,11,1
2613,1960,Master,Married,10.9003992863779,0,1,16,5.093750200806762,1.9459101490553132,3.6375861597263857,1.9459101490553132,2.639057329615259,2.639057329615259,2,1,3,6,1,0,0,0,0,0,0,3,11,0
213,1963,PhD,Single,10.047241516180824,1,1,98,3.58351893845611,0.0,2.4849066497880004,0.0,0.0,1.0986122886681096,4,2,1,3,7,0,0,0,0,0,0,3,11,0
967,1976,Graduation,Married,10.737483041683452,1,1,11,5.83773044716594,2.302585092994046,4.727387818712341,2.995732273553991,2.70805020110221,2.995732273553991,10,5,2,9,7,0,0,0,0,0,0,3,11,1
1077,1974,Graduation,Together,10.94581163685745,0,0,52,5.556828061699537,4.663439094112067,5.480638923341991,5.472270673671475,5.153291594497779,2.302585092994046,1,7,3,4,4,0,0,0,0,0,0,3,11,0
7959,1961,Graduation,Married,11.282392176682402,0,0,19,6.490723534502507,4.394449154672439,6.182084906716632,4.820281565605037,2.639057329615259,2.639057329615259,1,3,2,5,1,0,0,0,0,0,0,3,11,0
640,1951,Graduation,Married,10.9561431589308,0,1,61,5.877735781779639,4.394449154672439,5.799092654460526,4.9344739331306915,2.8903717578961645,4.672828834461906,2,7,6,10,5,0,0,0,0,0,0,3,11,0
4252,1965,Graduation,Married,10.700454061735071,0,1,73,5.365976015021851,1.791759469228055,3.367295829986474,2.0794415416798357,2.0794415416798357,3.7376696182833684,1,4,1,6,5,0,0,0,0,0,0,3,11,0
8432,1956,Graduation,Together,10.905056493665374,1,1,0,6.12029741895095,0.0,5.147494476813453,2.1972245773362196,2.995732273553991,3.4965075614664802,12,9,2,8,8,0,0,0,0,0,0,3,11,0
6218,1965,Graduation,Married,10.99532695691681,0,1,74,6.126869184114185,1.6094379124341003,3.4011973816621555,0.0,0.0,2.302585092994046,1,8,1,7,7,0,1,0,0,0,0,3,11,0
6905,1994,Graduation,Together,11.298320357176074,0,0,55,5.488937726156687,3.828641396489095,6.405228458030842,3.5553480614894135,3.295836866004329,4.007333185232471,1,6,4,10,2,0,0,0,0,0,0,3,11,0
5922,1974,PhD,Married,10.605222750282607,0,1,48,5.351858133476067,0.0,1.9459101490553132,0.0,0.0,1.0986122886681096,2,4,1,5,7,0,0,0,0,0,0,3,11,0
3598,1972,Graduation,Married,11.046292149829952,0,1,53,6.091309882077698,3.58351893845611,4.430816798843313,2.0794415416798357,3.4011973816621555,2.4849066497880004,4,4,2,12,4,0,0,0,0,0,0,3,11,0
6116,1968,2n Cycle,Married,10.799289821982947,0,1,13,2.995732273553991,2.639057329615259,2.9444389791664403,2.3978952727983707,2.0794415416798357,2.1972245773362196,1,1,1,3,3,0,0,0,0,0,0,3,11,0
6263,1968,Graduation,Together,10.472289588823237,1,2,34,3.367295829986474,2.302585092994046,3.6375861597263857,2.5649493574615367,2.0794415416798357,2.639057329615259,3,2,0,4,8,0,0,0,0,0,0,3,11,0
10486,1948,Graduation,Married,11.253416121335281,0,0,54,6.1675164908883415,4.330733340286331,5.093750200806762,3.4011973816621555,5.0238805208462765,4.584967478670572,1,4,4,8,2,0,0,0,0,0,0,3,11,0
2410,1969,Graduation,Single,11.31029507277839,0,0,69,5.8998973535824915,3.713572066704308,6.054439346269371,5.0689042022202315,4.110873864173311,3.9318256327243257,1,3,4,8,1,0,0,0,0,0,0,3,11,0
193,1996,Basic,Married,9.576510097476705,0,0,81,0.0,0.0,1.0986122886681096,1.3862943611198906,1.3862943611198906,2.1972245773362196,1,1,0,2,5,1,0,0,0,0,0,3,11,0
3363,1974,2n Cycle,Married,9.910016194498828,0,0,99,0.0,1.9459101490553132,1.3862943611198906,2.0794415416798357,1.9459101490553132,2.5649493574615367,1,1,0,3,8,0,0,0,0,0,0,3,11,0
8278,1990,PhD,Married,11.214721565058865,0,0,3,6.761572768804055,4.430816798843313,6.306275286948016,4.465908118654584,4.605170185988092,3.5263605246161616,1,8,2,5,5,0,0,0,0,0,0,3,11,0
10660,1957,Master,Married,11.108364947596469,1,1,61,5.857933154483459,2.0794415416798357,3.58351893845611,0.0,0.0,3.8712010109078907,3,8,2,4,7,0,1,0,0,0,0,3,11,0
8686,1979,Basic,Together,10.074284623478128,1,0,65,1.791759469228055,3.1780538303479458,2.772588722239781,0.0,2.9444389791664403,2.70805020110221,2,2,0,3,8,0,0,0,0,0,0,3,11,0
1604,1960,Master,Married,10.765406572342945,0,1,93,5.220355825078325,1.0986122886681096,2.995732273553991,2.1972245773362196,2.1972245773362196,1.6094379124341003,3,2,2,6,5,0,0,0,0,0,0,3,11,0
5907,1952,Master,Married,10.417657577552509,1,1,24,2.1972245773362196,0.0,2.1972245773362196,0.0,0.0,1.0986122886681096,1,1,0,2,8,0,0,0,0,0,0,3,11,0
10669,1981,Graduation,Married,10.903880433697777,0,1,8,5.627621113690637,3.091042453358316,4.174387269895637,4.143134726391533,3.091042453358316,3.258096538021482,2,3,2,10,3,0,0,0,0,0,0,3,11,0
2918,1981,Graduation,Divorced,10.258045256703726,1,1,72,3.8066624897703196,1.791759469228055,2.995732273553991,0.0,1.6094379124341003,2.995732273553991,3,2,0,4,5,0,0,0,0,0,0,3,11,0
5735,1991,Master,Single,11.414639862984364,0,0,29,7.053585727193677,4.795790545596741,6.82001636467413,4.553876891600541,4.976733742420574,4.574710978503383,1,3,4,10,1,0,0,1,0,0,0,3,11,0
359,1950,Graduation,Together,10.780434363667258,0,1,33,5.924255797414532,2.70805020110221,4.430816798843313,1.9459101490553132,2.302585092994046,2.995732273553991,3,8,2,6,7,0,0,0,0,0,1,3,11,0
8387,1957,Graduation,Married,10.672229100017557,0,1,68,4.90527477843843,2.1972245773362196,4.343805421853684,1.9459101490553132,0.0,2.4849066497880004,1,4,1,5,6,0,0,0,0,0,0,3,11,0
1829,1961,PhD,Divorced,10.914360926896231,0,1,55,7.046647277848756,0.0,4.110873864173311,0.0,0.0,3.2188758248682006,3,9,5,4,7,0,1,0,0,0,0,3,11,1
3839,1958,Basic,Single,9.619598278323043,1,1,76,1.9459101490553132,2.5649493574615367,1.3862943611198906,3.091042453358316,1.9459101490553132,3.713572066704308,5,2,2,3,5,0,0,0,0,0,0,3,11,0
9392,1971,Graduation,Single,10.20192408788577,1,0,17,1.6094379124341003,0.6931471805599453,2.4849066497880004,0.0,0.0,0.6931471805599453,1,1,0,2,7,0,0,0,0,0,0,3,11,0
2292,1985,Graduation,Single,10.013596775216158,1,0,94,1.791759469228055,1.6094379124341003,2.1972245773362196,1.0986122886681096,0.0,1.791759469228055,1,1,0,3,5,0,0,0,0,0,0,3,11,0
10466,1965,Graduation,Married,10.700859604153607,1,1,86,3.2188758248682006,1.0986122886681096,3.044522437723423,1.0986122886681096,1.0986122886681096,2.3978952727983707,2,1,0,4,4,0,0,0,0,0,0,3,11,0
9855,1952,PhD,Single,11.034905792929415,0,1,25,6.802394763324311,0.0,4.624972813284271,0.0,0.0,3.044522437723423,1,6,6,13,4,0,0,0,1,0,0,3,11,0
4088,1962,PhD,Together,10.357679330734525,0,1,22,4.6913478822291435,0.6931471805599453,3.367295829986474,2.639057329615259,0.6931471805599453,1.6094379124341003,2,3,1,4,8,0,0,0,0,0,0,3,11,0
5231,1974,2n Cycle,Married,10.734111457653192,0,2,15,3.332204510175204,1.0986122886681096,2.0794415416798357,0.0,1.0986122886681096,2.639057329615259,1,1,0,3,5,0,0,0,0,0,0,3,11,0
590,1970,Master,Divorced,11.27187249311245,0,0,35,6.705639094860003,4.204692619390966,6.309918278226516,5.37989735354046,4.204692619390966,4.605170185988092,1,5,6,4,3,0,0,0,0,0,0,3,11,1
8732,1969,Master,Widow,11.117955093954706,0,1,81,7.1693500166706,0.0,4.2626798770413155,3.6375861597263857,2.70805020110221,3.7612001156935624,4,7,4,10,4,0,1,1,0,0,0,3,11,1
2315,1960,Graduation,Divorced,10.97510541480526,0,1,55,2.3978952727983707,0.0,2.4849066497880004,2.8903717578961645,3.4011973816621555,3.4011973816621555,1,1,2,2,4,0,0,0,0,0,0,3,11,0
3515,1952,Graduation,Single,11.039845107446496,0,1,94,4.477336814478207,2.639057329615259,3.5553480614894135,2.3978952727983707,1.9459101490553132,2.3978952727983707,1,4,0,4,5,0,0,0,0,0,0,3,11,0
2245,1969,Master,Married,10.683775268411074,1,1,50,4.060443010546419,1.0986122886681096,3.9512437185814275,1.6094379124341003,1.0986122886681096,3.1780538303479458,3,2,1,4,6,0,0,0,0,0,0,3,11,0
6283,1968,Master,Divorced,11.06416655995377,0,1,64,6.455198563340122,2.772588722239781,4.61512051684126,3.044522437723423,2.0794415416798357,4.882801922586371,1,9,3,9,6,0,0,0,0,0,0,3,11,0
2246,1965,2n Cycle,Married,10.755602364191718,0,1,91,3.784189633918261,2.5649493574615367,3.1780538303479458,3.4011973816621555,2.772588722239781,4.127134385045092,1,2,1,4,4,0,0,0,0,0,0,3,11,0
6606,1969,Master,Married,11.15756394382831,1,0,11,6.872128101338986,3.5553480614894135,4.927253685157205,2.772588722239781,0.0,2.4849066497880004,2,5,2,10,8,0,1,0,0,0,0,3,11,0
5545,1972,PhD,Married,11.265437990266502,0,0,72,6.35088571671474,2.1972245773362196,5.560681631015528,3.5553480614894135,3.58351893845611,4.394449154672439,1,3,5,5,1,0,0,0,0,0,0,3,11,0
7342,1961,2n Cycle,Widow,10.988423410387995,0,1,6,5.834810737062605,4.962844630259907,4.736198448394496,5.560681631015528,5.0238805208462765,4.204692619390966,3,6,6,12,5,0,0,0,0,0,0,3,11,0
837,1977,Graduation,Married,10.911627938040162,1,1,0,4.1588830833596715,1.9459101490553132,4.060443010546419,2.639057329615259,2.639057329615259,3.1354942159291497,4,2,1,5,4,0,0,0,0,0,0,3,11,0
9500,1959,Graduation,Married,10.970161877668298,0,1,66,5.402677381872279,4.653960350157523,5.135798437050262,4.634728988229636,4.3694478524670215,4.442651256490317,3,9,2,8,7,0,0,0,0,0,1,3,11,0
3602,1958,Master,Married,10.847646337752757,0,1,42,4.948759890378168,1.3862943611198906,3.4011973816621555,1.6094379124341003,1.791759469228055,2.70805020110221,2,3,2,4,4,0,0,0,0,0,0,3,11,0
234,1979,Graduation,Divorced,9.634823485920109,1,0,60,0.6931471805599453,1.0986122886681096,2.1972245773362196,1.6094379124341003,1.3862943611198906,2.639057329615259,2,1,1,2,7,1,0,0,0,0,0,3,11,1
2995,1957,Master,Together,11.10701525782018,0,0,64,5.676753802268282,2.3978952727983707,6.536691597591305,4.442651256490317,2.3978952727983707,0.0,1,3,4,9,1,0,0,0,0,0,0,3,11,0
1118,1956,Master,Married,10.83891402271876,0,1,87,6.300785794663244,2.639057329615259,4.454347296253507,2.1972245773362196,1.9459101490553132,3.4011973816621555,3,10,4,5,8,1,0,0,0,0,0,3,11,0
7789,1965,PhD,Married,11.345914106667006,0,0,96,6.529418838262226,4.61512051684126,6.687108607866515,3.091042453358316,4.204692619390966,0.0,1,6,9,10,2,0,0,1,0,0,0,3,11,0
3068,1990,Graduation,Married,9.817493839369153,0,0,1,0.6931471805599453,2.5649493574615367,2.302585092994046,0.0,2.70805020110221,2.0794415416798357,1,2,0,3,7,0,0,0,0,0,0,3,11,0
8955,1957,PhD,Together,10.607871365022062,0,2,54,3.58351893845611,0.0,1.6094379124341003,0.0,0.0,2.3978952727983707,1,1,1,2,5,1,0,0,0,0,0,3,11,0
945,1965,Graduation,Together,10.500068765119742,0,1,53,4.477336814478207,1.3862943611198906,3.258096538021482,1.3862943611198906,1.0986122886681096,2.639057329615259,2,3,0,4,7,0,0,0,0,0,0,3,11,0
5644,1957,Graduation,Together,10.650507198560563,0,1,96,5.736572297479192,1.3862943611198906,3.2188758248682006,1.6094379124341003,1.3862943611198906,3.044522437723423,2,5,1,7,7,0,1,0,0,0,0,3,11,0
7192,1955,Graduation,Together,11.093599740798876,0,1,58,5.153291594497779,4.304065093204169,4.543294782270004,4.564348191467836,4.3694478524670215,3.5553480614894135,2,2,4,10,1,0,0,0,0,0,1,3,11,0
2324,1972,Graduation,Together,11.252144945715953,0,1,12,6.439350371100098,3.6635616461296463,5.493061443340548,3.9318256327243257,3.5553480614894135,4.343805421853684,2,7,11,11,4,1,0,0,0,0,0,3,11,0
697,1969,Graduation,Together,11.224162808898203,0,0,78,6.880384082186005,4.0943445622221,6.81783057145415,3.258096538021482,2.995732273553991,4.0943445622221,1,5,9,6,3,0,0,1,0,0,0,3,11,0
3439,1972,Graduation,Married,10.945917421515245,1,1,64,5.062595033026967,1.9459101490553132,3.6888794541139363,1.9459101490553132,2.639057329615259,4.330733340286331,5,4,1,5,6,0,0,0,0,0,0,3,11,0
1506,1975,Graduation,Single,10.649250902099034,1,1,26,3.8918202981106265,2.302585092994046,3.828641396489095,1.3862943611198906,2.772588722239781,3.044522437723423,4,2,1,4,6,0,0,0,0,0,0,3,11,1
232,1965,Graduation,Single,11.027767587952816,0,1,8,5.634789603169249,4.430816798843313,4.48863636973214,3.4965075614664802,2.70805020110221,3.5553480614894135,1,4,2,10,3,0,0,0,0,0,0,3,11,0
8876,1963,PhD,Together,10.423173804734315,1,1,49,4.890349128221754,0.0,2.833213344056216,0.0,0.0,1.6094379124341003,5,3,1,4,9,0,0,0,0,0,0,3,11,0
4500,1991,PhD,Together,11.137256994896104,0,0,56,6.824373670043086,0.0,6.226536669287466,4.605170185988092,3.4339872044851463,3.828641396489095,1,4,9,10,2,0,0,0,0,0,0,3,11,0
9739,1963,Graduation,Single,10.445172103888103,0,1,55,4.143134726391533,0.0,3.1354942159291497,1.3862943611198906,0.6931471805599453,3.295836866004329,2,2,2,2,7,0,0,0,0,0,0,3,11,0
10395,1986,Basic,Single,9.098402718735318,1,0,25,0.6931471805599453,3.828641396489095,1.3862943611198906,1.6094379124341003,1.9459101490553132,3.7612001156935624,3,3,1,3,8,0,0,0,0,0,0,3,11,0
1176,1973,Graduation,Married,10.174620947849,1,0,50,1.0986122886681096,1.9459101490553132,1.6094379124341003,1.3862943611198906,0.6931471805599453,2.302585092994046,1,1,0,2,8,0,0,0,0,0,0,3,11,0
1627,1957,2n Cycle,Divorced,11.255423361019579,0,0,84,6.013715156042802,4.127134385045092,4.700480365792417,3.8918202981106265,4.812184355372417,3.7376696182833684,1,5,7,9,4,0,0,0,1,0,0,3,11,0
938,1981,Graduation,Married,10.60192073752531,1,1,30,3.9512437185814275,0.6931471805599453,2.0794415416798357,1.0986122886681096,0.6931471805599453,3.258096538021482,2,2,1,2,8,1,0,0,0,0,0,3,11,0
2740,1958,PhD,Widow,10.417478162445276,1,1,81,4.143134726391533,0.6931471805599453,2.833213344056216,1.3862943611198906,1.0986122886681096,1.9459101490553132,4,2,1,4,5,0,0,0,0,0,0,3,11,0
257,1959,PhD,Married,11.225683295746833,0,1,74,6.859614903654202,2.5649493574615367,5.198497031265826,3.8712010109078907,2.5649493574615367,2.5649493574615367,2,5,4,9,3,0,0,0,0,0,0,3,11,0
4058,1955,PhD,Single,11.023290393775266,0,0,76,6.428105272684596,2.772588722239781,4.672828834461906,3.044522437723423,2.0794415416798357,3.828641396489095,1,11,2,8,6,0,1,0,0,0,0,3,11,0
7736,1986,Graduation,Married,10.02211467629434,1,0,36,2.4849066497880004,2.0794415416798357,2.5649493574615367,1.0986122886681096,1.0986122886681096,3.332204510175204,2,2,1,2,5,1,0,0,0,0,0,3,11,1
8210,1975,Master,Married,10.91018555548575,0,1,64,5.765191102784844,1.3862943611198906,2.8903717578961645,1.6094379124341003,2.0794415416798357,4.04305126783455,5,4,1,8,4,0,0,0,0,0,0,3,11,0
833,1955,Master,Married,10.557191995297144,1,1,62,4.04305126783455,0.0,2.70805020110221,0.0,0.0,1.0986122886681096,3,3,0,3,7,0,0,0,0,0,0,3,11,0
6230,1971,Graduation,Divorced,10.701490121198454,1,1,53,4.709530201312334,1.791759469228055,4.0943445622221,2.0794415416798357,0.6931471805599453,2.0794415416798357,5,5,0,4,8,0,0,0,0,0,0,3,11,0
7325,1986,PhD,Together,10.5505384372031,1,0,86,3.1780538303479458,0.0,2.4849066497880004,1.0986122886681096,0.6931471805599453,1.3862943611198906,1,1,0,3,5,0,0,0,0,0,0,3,11,0
1307,1978,Graduation,Divorced,10.6451153255436,0,1,15,3.332204510175204,1.791759469228055,2.1972245773362196,2.1972245773362196,1.3862943611198906,2.5649493574615367,3,3,0,4,4,0,0,0,0,0,0,3,11,0
1502,1983,Graduation,Together,10.255129853946785,1,0,67,2.9444389791664403,1.3862943611198906,2.995732273553991,1.3862943611198906,1.3862943611198906,1.9459101490553132,2,2,0,3,8,0,0,0,0,0,0,3,11,0
6211,1976,PhD,Together,10.529319025811207,1,0,47,2.9444389791664403,0.0,2.302585092994046,0.0,0.6931471805599453,2.4849066497880004,1,1,0,3,6,0,0,0,0,0,0,3,11,0
843,1971,Graduation,Married,11.07787190418095,1,0,47,5.717027701406222,0.0,5.638354669333745,4.110873864173311,4.997212273764115,2.772588722239781,4,8,2,11,6,0,0,0,0,0,0,3,11,0
4174,1956,Master,Together,10.91962361938,0,1,81,4.584967478670572,0.6931471805599453,2.995732273553991,1.0986122886681096,0.0,2.4849066497880004,1,2,1,4,3,0,0,0,0,0,0,3,11,0
9757,1972,Graduation,Together,11.349311818841736,0,0,98,6.905753276311464,2.772588722239781,6.028278520230698,4.605170185988092,3.4339872044851463,4.343805421853684,1,5,6,12,2,0,1,1,0,1,0,3,11,0
6918,1989,Graduation,Married,10.264373617246324,1,0,56,1.791759469228055,1.6094379124341003,2.639057329615259,2.1972245773362196,0.0,1.6094379124341003,1,1,0,3,8,0,0,0,0,0,0,3,11,0
286,1952,Graduation,Single,10.696796759995054,1,1,48,4.564348191467836,2.4849066497880004,3.58351893845611,0.0,1.6094379124341003,2.0794415416798357,4,2,1,5,6,0,0,0,0,0,0,3,11,0
11086,1984,Basic,Single,10.154557506491177,1,0,18,0.6931471805599453,1.9459101490553132,1.0986122886681096,1.3862943611198906,1.9459101490553132,1.3862943611198906,1,1,0,3,7,0,0,0,0,0,0,3,11,0
1921,1967,PhD,Married,10.986359949808731,2,1,74,3.8501476017100584,0.6931471805599453,2.5649493574615367,1.3862943611198906,0.0,2.302585092994046,2,2,0,3,4,0,0,0,0,0,0,3,11,0
4138,1962,Graduation,Single,11.246678673238513,0,1,68,6.021023349349527,4.672828834461906,4.997212273764115,4.007333185232471,4.7535901911063645,4.204692619390966,1,5,10,7,1,1,0,0,0,0,0,3,11,0
7718,1947,Master,Together,11.097425172408931,0,0,36,5.501258210544727,3.9512437185814275,5.602118820879701,4.624972813284271,0.0,3.828641396489095,1,1,3,5,1,0,0,0,0,0,0,3,11,0
1291,1978,PhD,Together,10.228609907961754,1,0,90,5.030437921392435,2.302585092994046,4.804021044733257,2.5649493574615367,2.5649493574615367,3.828641396489095,4,6,2,4,8,0,0,0,0,0,0,3,11,0
6862,1971,Graduation,Divorced,7.456454555176209,0,0,65,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.6931471805599453,15,0,0,0,20,0,0,0,0,0,0,3,11,0
4136,1992,Basic,Single,8.922791623969637,1,0,63,2.3978952727983707,2.8903717578961645,2.9444389791664403,2.1972245773362196,3.295836866004329,3.713572066704308,4,3,2,2,9,0,0,0,0,0,0,3,11,0
803,1968,Graduation,Together,10.609600315486096,1,1,82,2.5649493574615367,0.0,1.791759469228055,0.0,0.0,1.6094379124341003,1,0,1,2,5,0,0,0,0,0,0,3,11,0
4298,1973,PhD,Together,9.924661787767535,1,0,63,1.791759469228055,0.0,1.6094379124341003,0.0,0.0,0.6931471805599453,1,1,0,2,8,0,0,0,0,0,0,3,11,0
10833,1975,Graduation,Married,11.083787349297781,0,1,55,6.673297967767654,2.995732273553991,4.897839799950911,2.5649493574615367,0.0,2.995732273553991,3,8,3,13,6,0,1,0,0,0,0,3,11,0
9606,1965,PhD,Married,11.155821857739943,0,0,64,6.78332520060396,3.4011973816621555,6.244166900663736,3.6635616461296463,3.4011973816621555,3.8066624897703196,1,4,2,6,3,0,0,1,1,0,0,3,11,1
8534,1952,Graduation,Married,11.118904620746322,0,2,51,6.423246963533519,3.367295829986474,5.560681631015528,2.5649493574615367,3.8918202981106265,3.4339872044851463,4,6,5,13,4,0,1,0,0,0,0,3,11,0
5153,1967,PhD,Married,11.261472455658843,0,1,97,6.912742820493176,4.0943445622221,5.583496308781699,4.7535901911063645,4.0943445622221,3.332204510175204,2,11,10,11,6,1,0,0,0,0,0,3,11,1
961,1972,Graduation,Married,11.221462922203763,0,1,92,4.897839799950911,3.332204510175204,6.045005314036012,2.639057329615259,5.278114659230518,4.276666119016055,2,7,3,5,4,0,0,0,0,0,0,3,11,0
5011,1963,Graduation,Divorced,11.12901145469236,0,1,51,6.39024066706535,3.1780538303479458,4.820281565605037,2.3978952727983707,3.1780538303479458,5.043425116919247,2,8,9,4,6,0,0,0,0,0,0,3,11,0
6653,1970,PhD,Married,10.917975202663861,1,1,72,5.683579767338681,0.0,4.477336814478207,1.6094379124341003,2.4849066497880004,3.1780538303479458,4,7,2,5,7,0,0,0,0,0,0,3,11,1
9094,1955,2n Cycle,Married,11.050461342082116,0,1,39,5.749392985908253,2.772588722239781,3.8712010109078907,3.044522437723423,0.0,5.262690188904886,2,7,4,3,6,0,0,0,0,0,0,3,11,1
810,1975,Graduation,Married,11.214398127998244,0,1,49,5.0238805208462765,4.406719247264253,4.465908118654584,5.1298987149230735,4.5217885770490405,4.174387269895637,2,4,2,11,2,0,0,0,0,0,0,3,11,0
